Vigencia;Unidad;Codigo;Recurso;Concepto;Valor ene;Valor feb;Valor mar;Valor abr;Valor may;Valor jun;Valor jul;Valor ago;Valor sep;Valor oct;Valor nov;Valor dic
10 - DERECHO Y CIENCIAS SOCIALES;1.1.02.02.116.01.02.03;31;Posgrado - Matrículas;364581200;$ 28,441,530.00;$ 39,231,908.00;$ 43,825,830.00;$ 0.00;$ 10,003,470.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
10 - DERECHO Y CIENCIAS SOCIALES;1.1.02.02.116.01.02.04;31;Posgrado - Certificaciones, constancias académicas y derechos complementarios;1000000;$ 1,006,500.00;$ 709,500.00;$ 94,500.00;$ 307,500.00;$ 0.00;$ 307,500.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
12 - SECCIONAL DUITAMA;1.1.02.02.116.01.02.01;31;Posgrado - Inscripciones ;90602928;$ 28,990,100.00;$ 7,072,500.00;$ 0.00;$ 7,995,000.00;$ 0.00;$ 5,842,500.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
12 - SECCIONAL DUITAMA;1.1.02.02.116.01.02.02;31;Posgrado - Derechos de grado;205081160;$ 0.00;$ 0.00;$ 4,377,500.00;$ 875,500.00;$ 0.00;$ 8,054,400.00;$ 2,626,500.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
12 - SECCIONAL DUITAMA;1.1.02.02.116.01.02.03;31;Posgrado - Matrículas;3406788528;$ 80,232,021.00;$ 805,927,615.00;$ 480,819,841.00;$ 66,848,232.00;$ 134,320,036.00;$ 35,396,038.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
12 - SECCIONAL DUITAMA;1.1.02.02.116.01.02.04;31;Posgrado - Certificaciones, constancias académicas y derechos complementarios;9540000;$ 909,000.00;$ 2,533,500.00;$ 948,500.00;$ 307,500.00;$ 412,600.00;$ 1,537,500.00;$ 307,500.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
13 - SECCIONAL SOGAMOSO;1.1.02.02.116.01.02.01;31;Posgrado - Inscripciones ;105525765;$ 28,229,800.00;$ 5,535,000.00;$ 0.00;$ 0.00;$ 0.00;$ 7,380,000.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
13 - SECCIONAL SOGAMOSO;1.1.02.02.116.01.02.02;31;Posgrado - Derechos de grado;208353425;$ 0.00;$ 0.00;$ 1,751,000.00;$ 0.00;$ 4,377,500.00;$ 95,429,500.00;$ 875,500.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
13 - SECCIONAL SOGAMOSO;1.1.02.02.116.01.02.03;31;Posgrado - Matrículas;4956301314;$ 92,723,232.00;$ 1,088,628,550.00;$ 591,871,989.00;$ 57,971,089.00;$ 291,764,736.00;$ 22,409,272.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
13 - SECCIONAL SOGAMOSO;1.1.02.02.116.01.02.04;31;Posgrado - Certificaciones, constancias académicas y derechos complementarios;0;$ 1,740,500.00;$ 3,296,000.00;$ 1,347,500.00;$ 0.00;$ 28,000.00;$ 3,075,000.00;$ 307,500.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
14 - SECCIONAL CHIQUINQUIRA;1.1.02.02.116.01.02.01;31;Posgrado - Inscripciones ;4441320;$ 1,230,000.00;$ 307,500.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
14 - SECCIONAL CHIQUINQUIRA;1.1.02.02.116.01.02.02;31;Posgrado - Derechos de grado;11103300;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
14 - SECCIONAL CHIQUINQUIRA;1.1.02.02.116.01.02.03;31;Posgrado - Matrículas;194307750;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;1.1.02.02.116.01.02.01;31;Posgrado - Inscripciones ;138200000;$ 55,196,600.00;$ 8,302,500.00;$ 0.00;$ 1,230,000.00;$ 0.00;$ 9,840,000.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;1.1.02.02.116.01.02.02;31;Posgrado - Derechos de grado;238000000;$ 0.00;$ 0.00;$ 875,500.00;$ 262,600.00;$ 2,013,600.00;$ 87,637,200.00;$ 15,759,000.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;1.1.02.02.116.01.02.03;31;Posgrado - Matrículas;5369355119;$ 161,865,834.00;$ 1,729,486,713.00;$ 897,699,644.00;$ 79,136,862.00;$ 325,872,559.00;$ 49,880,918.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;1.1.02.02.116.01.02.04;31;Posgrado - Certificaciones, constancias académicas y derechos complementarios;0;$ 3,198,000.00;$ 5,682,000.00;$ 1,655,500.00;$ 0.00;$ 307,500.00;$ 1,537,500.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
01 - ADMINISTRATIVA Y FINANCIERA;1.1.02.05.001.09.01.01;32;Extension;0;$ 5,235,704,327.85;$ 1,015,924,195.50;$ 3,013,170,652.56;$ 986,720,295.35;$ 406,553,134.00;$ 109,466,880.00;$ 84,352,065.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
04 - CIENCIAS DE LA EDUCACION;1.1.02.05.001.09.01.01;32;Extension;0;$ 12,500,000.00;$ 13,000,000.00;$ 0.00;$ 62,250,000.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
05 - CIENCIAS BASICAS;1.1.02.05.001.09.01.01;32;Extension;46690000;$ 0.00;$ 0.00;$ 11,750,000.00;$ 18,000.00;$ 37,236,800.00;$ 74,160.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
06 - CIENCIAS ECONOMICAS, ADMINISTRATIVAS Y CONTABLES;1.1.02.05.001.09.01.01;32;Extension;0;$ 54,000,000.00;$ 118,400,000.00;$ 33,000,000.00;$ 1,600,000.00;$ 4,800,000.00;$ 30,400,000.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
07 - CIENCIAS DE LA SALUD;1.1.02.05.001.09.01.01;32;Extension;0;$ 0.00;$ 75,000.00;$ 75,000.00;$ 75,000.00;$ 225,000.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
08 - CIENCIAS AGROPECUARIAS;1.1.02.05.001.09.01.01;32;Extension;810500000;2311700;21916600;7785350;3892000;12666800;4998000;190000;0;0;0;0;0
09 - INGENIERIA;1.1.02.05.001.09.01.01;32;Extension;1635316860;0;0;560000;14024480;13434500;6219850;0;0;0;0;0;0
12 - SECCIONAL DUITAMA;1.1.02.05.001.09.01.01;32;Extension;21050000;29650000;12000000;0;8586925;4157463;2250000;0;0;0;0;0;0
13 - SECCIONAL SOGAMOSO;1.1.02.05.001.09.01.01;32;Extension;480000000;53935354;55722052;27411855;39430698;15474799;29463283;0;0;0;0;0;0
02 - INVESTIGACION Y EXTENSION;1.1.02.05.001.00;32;Agricultura, silvicultura y productos de la pesca;650000000;0;0;0;0;0;0;0;0;0;0;0;0
02 - INVESTIGACION Y EXTENSION;1.1.02.05.001.09.01.01;32;Extension;15000000;16423717;5859000;0;837000;20280000;0;0;0;0;0;0;0
02 - INVESTIGACION Y EXTENSION;1.1.02.05.002.00;32;Agricultura, silvicultura y productos de la pesca;0;18678100;33726111.74;63407260.28;42784326.38;41681431.59;15513000;676000;0;0;0;0;0
15 - SEDE REGIONAL AGUAZUL;1.1.02.05.001.09.01.01;32;Extension;0;58820000;8618000;3614000;0;7784000;1112000;0;0;0;0;0;0
01 - ADMINISTRATIVA Y FINANCIERA;1.1.02.05.001.08.01;33;Convenios con derechos económicos;0;0;0;0;0;0;0;0;0;0;0;0;0
01 - ADMINISTRATIVA Y FINANCIERA;1.1.02.05.001.08.01;33;Convenios con derechos económicos;3041262435;0;162106505.1;0;150013034.5;5681130455;2172841519;323952117;0;0;0;0;0
01 - ADMINISTRATIVA Y FINANCIERA;1.2.05.02.008;33;Rendimientos Financieros - Convenios con derechos;0;5002398.53;3877803.61;16740492.51;8872909.34;9298144.04;5360342.69;4757454;0;0;0;0;0
01 - ADMINISTRATIVA Y FINANCIERA;1.2.10.02.005;33;Recursos del balance - Convenios con derechos;6000000;0;0;0;0;0;0;0;0;0;0;0;0
04 - CIENCIAS DE LA EDUCACION;1.1.02.05.001.08.01;33;Convenios con derechos económicos;0;0;0;0;0;0;0;0;0;0;0;0;0
04 - CIENCIAS DE LA EDUCACION;1.1.02.05.001.08.01;33;Convenios con derechos económicos;0;0;0;0;0;0;0;0;0;0;0;0;0
04 - CIENCIAS DE LA EDUCACION;1.1.02.05.001.08.01;33;Convenios con derechos económicos;0;0;0;0;0;0;0;0;0;0;0;0;0
04 - CIENCIAS DE LA EDUCACION;1.1.02.05.001.08.01;33;Convenios con derechos económicos;0;0;0;0;0;0;0;0;0;0;0;0;0
04 - CIENCIAS DE LA EDUCACION;1.1.02.05.001.08.01;33;Convenios con derechos económicos;0;0;0;0;0;0;0;0;0;0;0;0;0
04 - CIENCIAS DE LA EDUCACION;1.1.02.05.001.08.01;33;Convenios con derechos económicos;0;0;0;0;0;0;0;0;0;0;0;0;0
04 - CIENCIAS DE LA EDUCACION;1.1.02.05.001.08.01;33;Convenios con derechos económicos;0;0;0;0;0;0;0;0;0;0;0;0;0
04 - CIENCIAS DE LA EDUCACION;1.1.02.05.001.08.01;33;Convenios con derechos económicos;0;0;0;0;0;0;0;0;0;0;0;0;0
04 - CIENCIAS DE LA EDUCACION;1.1.02.05.001.08.01;33;Convenios con derechos económicos;7423479611;0;0;6500000;-6500000;7612500;0;0;0;0;0;0;0
04 - CIENCIAS DE LA EDUCACION;1.2.10.02.005;33;Recursos del balance - Convenios con derechos;49439100;0;0;0;0;0;0;0;0;0;0;0;0
06 - CIENCIAS ECONOMICAS, ADMINISTRATIVAS Y CONTABLES;1.1.02.05.001.08.01;33;Convenios con derechos económicos;220631149;0;8500000;0;0;40000000;0;0;0;0;0;0;0
06 - CIENCIAS ECONOMICAS, ADMINISTRATIVAS Y CONTABLES;1.1.02.05.001.08.01;33;Convenios con derechos económicos;0;0;0;0;0;0;0;0;0;0;0;0;0
06 - CIENCIAS ECONOMICAS, ADMINISTRATIVAS Y CONTABLES;1.1.02.05.001.08.01;33;Convenios con derechos económicos;0;0;0;0;0;0;0;0;0;0;0;0;0
06 - CIENCIAS ECONOMICAS, ADMINISTRATIVAS Y CONTABLES;1.1.02.05.001.08.01;33;Convenios con derechos económicos;0;0;0;0;0;0;0;0;0;0;0;0;0
06 - CIENCIAS ECONOMICAS, ADMINISTRATIVAS Y CONTABLES;1.1.02.05.001.08.01;33;Convenios con derechos económicos;0;0;0;0;0;0;0;0;0;0;0;0;0
06 - CIENCIAS ECONOMICAS, ADMINISTRATIVAS Y CONTABLES;1.1.02.05.001.08.01;33;Convenios con derechos económicos;0;0;0;0;0;0;0;0;0;0;0;0;0
06 - CIENCIAS ECONOMICAS, ADMINISTRATIVAS Y CONTABLES;1.1.02.05.001.08.01;33;Convenios con derechos económicos;0;0;0;0;0;0;0;0;0;0;0;0;0
06 - CIENCIAS ECONOMICAS, ADMINISTRATIVAS Y CONTABLES;1.1.02.05.001.08.01;33;Convenios con derechos económicos;0;0;0;0;0;0;0;0;0;0;0;0;0
06 - CIENCIAS ECONOMICAS, ADMINISTRATIVAS Y CONTABLES;1.2.10.02.005;33;Recursos del balance - Convenios con derechos;8419461.66;0;0;0;0;0;0;0;0;0;0;0;0
07 - CIENCIAS DE LA SALUD;1.1.02.05.001.08.01;33;Convenios con derechos económicos;118040000;0;0;0;0;0;0;0;0;0;0;0;0
08 - CIENCIAS AGROPECUARIAS;1.1.02.05.001.08.01;33;Convenios con derechos económicos;1518807975;0;0;0;0;0;0;0;0;0;0;0;0
08 - CIENCIAS AGROPECUARIAS;1.2.10.02.005;33;Recursos del balance - Convenios con derechos;7331637.85;0;0;0;0;0;0;0;0;0;0;0;0
09 - INGENIERIA;1.1.02.05.001.08.01;33;Convenios con derechos económicos;0;0;0;0;0;0;0;0;0;0;0;0;0
09 - INGENIERIA;1.1.02.05.001.08.01;33;Convenios con derechos económicos;0;0;0;0;0;0;0;0;0;0;0;0;0
09 - INGENIERIA;1.1.02.05.001.08.01;33;Convenios con derechos económicos;6995455503;0;0;0;0;0;0;0;0;0;0;0;0
09 - INGENIERIA;1.2.10.02.005;33;Recursos del balance - Convenios con derechos;0;0;0;0;0;0;0;0;0;0;0;0;0
10 - DERECHO Y CIENCIAS SOCIALES;1.1.02.05.001.08.01;33;Convenios con derechos económicos;250000000;0;0;0;0;0;0;0;0;0;0;0;0
10 - DERECHO Y CIENCIAS SOCIALES;1.2.10.02.005;33;Recursos del balance - Convenios con derechos;22537438.83;0;0;0;0;0;0;0;0;0;0;0;0
12 - SECCIONAL DUITAMA;1.1.02.05.001.08.01;33;Convenios con derechos económicos;0;0;0;0;0;0;0;0;0;0;0;0;0
12 - SECCIONAL DUITAMA;1.1.02.05.001.08.01;33;Convenios con derechos económicos;0;0;0;0;0;0;0;0;0;0;0;0;0
12 - SECCIONAL DUITAMA;1.1.02.05.001.08.01;33;Convenios con derechos económicos;0;0;0;0;0;0;0;0;0;0;0;0;0
12 - SECCIONAL DUITAMA;1.1.02.05.001.08.01;33;Convenios con derechos económicos;0;0;0;0;0;0;0;0;0;0;0;0;0
12 - SECCIONAL DUITAMA;1.1.02.05.001.08.01;33;Convenios con derechos económicos;825000000;0;1584000;18262827.08;0;51500000;0;0;0;0;0;0;0
12 - SECCIONAL DUITAMA;1.2.10.02.005;33;Recursos del balance - Convenios con derechos;13358706.47;0;0;0;0;0;0;0;0;0;0;0;0
13 - SECCIONAL SOGAMOSO;1.1.02.05.001.08.01;33;Convenios con derechos económicos;5432784275;0;0;0;0;0;0;150871644;0;0;0;0;0
13 - SECCIONAL SOGAMOSO;1.1.02.05.001.08.01;33;Convenios con derechos económicos;0;0;0;0;0;0;0;0;0;0;0;0;0
13 - SECCIONAL SOGAMOSO;1.1.02.05.001.08.01;33;Convenios con derechos económicos;0;0;0;0;0;0;0;0;0;0;0;0;0
13 - SECCIONAL SOGAMOSO;1.1.02.05.001.08.01;33;Convenios con derechos económicos;0;0;0;0;0;0;0;0;0;0;0;0;0
13 - SECCIONAL SOGAMOSO;1.1.02.05.001.08.01;33;Convenios con derechos económicos;0;0;0;0;0;0;0;0;0;0;0;0;0
13 - SECCIONAL SOGAMOSO;1.2.05.02.008;33;Rendimientos Financieros - Convenios con derechos;0;6843;78295;47324;29184;13596;5189;0;0;0;0;0;0
13 - SECCIONAL SOGAMOSO;1.2.10.02.005;33;Recursos del balance - Convenios con derechos;35745120.82;0;0;0;0;0;0;0;0;0;0;0;0
02 - INVESTIGACION Y EXTENSION;1.1.02.05.001.08.01;33;Convenios con derechos económicos;16000000000;0;150000000;3828209250;1257483525;64947666.04;12007833.6;6742032590;0;0;0;0;0
02 - INVESTIGACION Y EXTENSION;1.1.02.05.001.08.01;33;Convenios con derechos económicos;0;0;0;0;0;0;0;0;0;0;0;0;0
02 - INVESTIGACION Y EXTENSION;1.1.02.05.001.08.01;33;Convenios con derechos económicos;0;0;0;0;0;0;0;0;0;0;0;0;0
02 - INVESTIGACION Y EXTENSION;1.1.02.05.001.09.01.04;33;Investigacion;0;0;453288000;218240000;102862000;0;427200000;131067000;0;0;0;0;0
02 - INVESTIGACION Y EXTENSION;1.2.05.02.008;33;Rendimientos Financieros - Convenios con derechos;0;417711;616678;542445;540403;0;861973;0;0;0;0;0;0
02 - INVESTIGACION Y EXTENSION;1.2.10.02.005;33;Recursos del balance - Convenios con derechos;7450551.58;0;0;0;0;0;0;0;0;0;0;0;0
15 - SEDE REGIONAL AGUAZUL;1.1.02.05.001.08.01;33;Convenios con derechos económicos;0;0;0;0;0;0;0;0;0;0;0;0;0
15 - SEDE REGIONAL AGUAZUL;1.1.02.05.001.08.01;33;Convenios con derechos económicos;278555210;0;0;0;0;0;0;0;0;0;0;0;0
01 - ADMINISTRATIVA Y FINANCIERA;1.2.10.02.008;34;Recursos del balance - Convenios sin derechos;136861637;0;0;0;0;0;0;0;0;0;0;0;0
04 - CIENCIAS DE LA EDUCACION;1.1.02.05.001.08.02;34;Convenios sin derechos económicos;628135382;0;0;0;0;0;0;0;0;0;0;0;0
04 - CIENCIAS DE LA EDUCACION;1.2.10.02.008;34;Recursos del balance - Convenios sin derechos;491023700.2;0;0;0;0;0;0;0;0;0;0;0;0
12 - SECCIONAL DUITAMA;1.1.02.05.001.08.02;34;Convenios sin derechos económicos;39840000;0;0;0;0;0;0;0;0;0;0;0;0
02 - INVESTIGACION Y EXTENSION;1.1.02.05.001.08.02;34;Convenios sin derechos económicos;4984000000;0;0;0;0;0;0;0;0;0;0;0;0
02 - INVESTIGACION Y EXTENSION;1.1.02.05.001.08.02;34;Convenios sin derechos económicos;0;0;0;0;0;0;0;0;0;0;0;0;0
02 - INVESTIGACION Y EXTENSION;1.2.10.02.008;34;Recursos del balance - Convenios sin derechos;1288231239;0;0;0;0;0;0;0;0;0;0;0;0
04 - CIENCIAS DE LA EDUCACION;1.1.02.05.001.09.01.05;35;Educación continuada;150000000;0;0;0;18900000;25200000;0;0;0;0;0;0;0
05 - CIENCIAS BASICAS;1.1.02.05.001.09.01.05;35;Educación continuada;61000000;0;0;0;0;0;420240;0;0;0;0;0;0
06 - CIENCIAS ECONOMICAS, ADMINISTRATIVAS Y CONTABLES;1.1.02.05.001.09.01.05;35;Educación continuada;69000000;0;0;0;0;1600000;3200000;0;0;0;0;0;0
07 - CIENCIAS DE LA SALUD;1.1.02.05.001.09.01.05;35;Educación continuada;156769581;87142705;1000000;0;9000000;71000000;7900000;0;0;0;0;0;0
08 - CIENCIAS AGROPECUARIAS;1.1.02.05.001.09.01.05;35;Educación continuada;4000000;0;0;0;0;0;0;0;0;0;0;0;0
09 - INGENIERIA;1.1.02.05.001.09.01.05;35;Educación continuada;117000000;0;0;0;2500000;1875000;0;0;0;0;0;0;0
10 - DERECHO Y CIENCIAS SOCIALES;1.1.02.05.001.09.01.05;35;Educación continuada;58290500;0;0;0;3600000;23400000;44534000;0;0;0;0;0;0
12 - SECCIONAL DUITAMA;1.1.02.05.001.09.01.05;35;Educación continuada;255500000;0;0;17075000;17245000;16400000;19507000;278000;0;0;0;0;0
13 - SECCIONAL SOGAMOSO;1.1.02.05.001.09.01.05;35;Educación continuada;142000000;11250000;32749000;15439000;13190000;10146000;13996000;0;0;0;0;0;0
14 - SECCIONAL CHIQUINQUIRA;1.1.02.05.001.09.01.05;35;Educación continuada;43000000;0;3949000;2154000;0;0;0;0;0;0;0;0;0
11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;1.1.02.05.001.09.01.05;35;Educación continuada;860000000;529546146;14389880;4796628;0;0;1598876;23984504;0;0;0;0;0
02 - INVESTIGACION Y EXTENSION;1.1.02.05.001.09.01.05;35;Educación continuada;535000000;22472000;81911399;38747000;31713000;38834236;50857000;6877334;0;0;0;0;0
15 - SEDE REGIONAL AGUAZUL;1.1.02.05.001.09.01.05;35;Educación continuada;30000000;0;6497000;3150000;0;718000;1077000;0;0;0;0;0;0
01 - ADMINISTRATIVA Y FINANCIERA;1.1.01.02.300.32;40;Estampilla pro Universidad Pedagógica y Tecnológica de Colombia;5737263195;175059703;400824260;475536053;553705834;495504142;517889991;12704622;0;0;0;0;0
01 - ADMINISTRATIVA Y FINANCIERA;1.2.10.02.006;40;Recursos del balance - Estampilla UPTC;1880006027;0;0;0;0;0;0;0;0;0;0;0;0
